ef_id,type_id,confidence
ef_93fcc23c,type_7,0.7
ef_950be302,type_7,0.7
ef_79133e88,type_7,0.7
ef_11fdcabd,type_7,0.7
ef_afd4395a,type_7,0.7
ef_83f04b9e,type_7,0.7
ef_4c4f00d2,type_7,0.7
ef_0bd943bb,type_7,0.7
ef_41905830,type_7,0.7
ef_f41bff73,type_7,0.7
ef_fc442c0f,type_7,0.7
ef_0f2301a2,type_7,0.7
ef_1d8818a9,type_7,0.7
ef_a7115937,type_7,0.7
ef_3d0d967a,type_7,0.7
ef_c619845b,type_7,0.7
ef_c60ff90f,type_7,0.7
ef_7019d025,type_7,0.7
ef_49261544,type_7,0.7
ef_ed3be9f4,type_7,0.7
ef_0e04ecb0,type_7,0.7
ef_cd6eef37,type_7,0.7
ef_cfb8d550,type_7,0.7
ef_5516c754,type_7,0.7
ef_ced8f1be,type_7,0.7
ef_9cf549b4,type_7,0.7
ef_27c15648,type_7,0.7
ef_0341e775,type_7,0.7
ef_26e18dcc,type_7,0.7
ef_738dfe11,type_7,0.7
ef_ccebd120,type_7,0.7
ef_7eac8160,type_7,0.7
ef_73a5a97b,type_7,0.7
ef_efec2eac,type_7,0.7
ef_32f1c074,type_7,0.7
ef_544e7c72,type_7,0.7
ef_b6e80477,type_7,0.7
ef_51b41d1d,type_7,0.7
ef_59eeb104,type_7,0.7
ef_502be0d2,type_7,0.7
ef_2029fd09,type_7,0.7
ef_9950ffbe,type_7,0.7
ef_c47ed109,type_7,0.7
ef_b8f89469,type_7,0.7
ef_26a9d6f0,type_7,0.7
ef_ee226440,type_7,0.7
ef_5f776276,type_7,0.7
ef_e5c7460f,type_7,0.7
ef_31acab14,type_7,0.7
ef_5a1a1ea5,type_7,0.7
ef_7249c053,type_7,0.7
ef_fd06655b,type_6,0.67
ef_76769c41,type_6,0.81
ef_87844196,type_6,0.82
ef_c2c13392,type_6,0.85
ef_e3e96f3a,type_6,0.79
ef_4c7004cc,type_6,0.68
ef_3fa7f6c4,type_6,0.64
ef_db72dbac,type_6,0.81
ef_7f90f6e0,type_6,0.7
ef_7f9cd72c,type_6,0.81
ef_6ce2fbec,type_6,0.71
ef_18910c0d,type_6,0.65
ef_3f01ceea,type_6,0.65
ef_78095659,type_6,0.64
ef_cb16c831,type_6,0.89
ef_a72e00bd,type_6,0.89
ef_61149108,type_6,0.66
ef_0b661d7a,type_6,0.74
ef_093537de,type_6,0.9
ef_9f8adb21,type_6,0.8
ef_8f413932,type_6,0.82
ef_d3324621,type_6,0.89
ef_80997fe0,type_6,0.73
ef_2014c13b,type_6,0.77
ef_8ecfdbf8,type_6,0.73
ef_999345c6,type_6,0.79
ef_84ba0417,type_6,0.66
ef_77f96418,type_6,0.78
ef_3b5b9634,type_6,0.87
ef_eb689b09,type_6,0.8
ef_8483814f,type_6,0.81
ef_15dc5b62,type_6,0.77
ef_2a691d1d,type_6,0.8
ef_47083fda,type_6,0.78
ef_93cfc3d7,type_6,0.87
ef_18d665fd,type_6,0.65
ef_2d4b0bb7,type_6,0.66
ef_95528aee,type_6,0.63
ef_097c0135,type_6,0.77
ef_f0de0c5d,type_6,0.67
ef_91ff9e94,type_6,0.85
ef_2e4439da,type_6,0.79
ef_845d1f65,type_6,0.89
ef_8fca1391,type_6,0.6
ef_90ac5fb8,type_6,0.89
ef_71411bb8,type_6,0.68
ef_aee8ed7a,type_6,0.8
ef_28d846b2,type_6,0.73
ef_8d199567,type_6,0.88
ef_258a0d85,type_6,0.8
ef_a2b7aff9,type_6,0.77
ef_ec09f8ef,type_6,0.77
ef_3cdce295,type_6,0.79
ef_41ca6bd1,type_6,0.68
ef_9778a69f,type_6,0.63
ef_09ee6733,type_6,0.75
ef_8a8b3a47,type_6,0.76
ef_c3717fbb,type_6,0.66
ef_47c965aa,type_6,0.86
ef_83d96e81,type_6,0.81
ef_8e81ca5a,type_6,0.67
ef_7ff04b2d,type_6,0.64
ef_407bfd8b,type_6,0.66
ef_60054489,type_6,0.67
ef_2a9b6e4b,type_6,0.83
ef_6106c880,type_6,0.87
ef_4a6e1992,type_6,0.89
ef_2d29252e,type_6,0.8
ef_77071196,type_6,0.77
ef_d4a2e814,type_6,0.86
ef_3eca00b9,type_6,0.64
ef_730207fd,type_6,0.84
ef_de721ee7,type_6,0.7
ef_5dcda664,type_6,0.9
ef_7bda5753,type_6,0.7
ef_61b81dc8,type_6,0.69
ef_bb9e0960,type_6,0.74
ef_20251da7,type_6,0.64
ef_56f5bdb5,type_3,0.8012432487257852
ef_3c9e1ac6,type_3,0.7987610384163136
ef_c7297fbb,type_3,0.7844455849816425
ef_483c947d,type_3,0.8311658064177561
ef_0d997b1a,type_3,0.8012248613797226
ef_68543824,type_3,0.7715381612688123
ef_4871a885,type_3,0.7936812725712072
ef_d834d394,type_3,0.8679705517473448
ef_61269536,type_3,0.7973554467525233
ef_3a183504,type_3,0.7577651644897915
ef_99044c7e,type_3,0.733427830856581
ef_7fcf9cf1,type_3,0.7219725973959797
ef_24ad7b40,type_3,0.7863711518398097
ef_400cbd2e,type_3,0.7896672210800824
ef_c796bae1,type_3,0.7728203948849481
ef_dcff7e56,type_3,0.7921004364990755
ef_7c6d4738,type_3,0.7583369290994644
ef_173577b0,type_3,0.7891539943871654
ef_c01eaebb,type_3,0.7386153260756722
ef_3691471c,type_3,0.7902046687359175
ef_89a51dab,type_3,0.7964754215011198
ef_dc49d113,type_3,0.7623983973713352
ef_563a4cf4,type_3,0.8136449414622815
ef_c09ebfa4,type_3,0.811623658727516
ef_9b3e2c56,type_3,0.7491330193907619
ef_c7765b19,type_3,0.7196371642798067
ef_3d92d5d1,type_3,0.7109858625270671
ef_17ddbc5c,type_3,0.8295925628232023
ef_06137d70,type_3,0.8133557882359895
ef_3f1b3c01,type_3,0.7858830443177912
ef_0e429062,type_3,0.7448515110895851
ef_afad1583,type_3,0.7895590547641612
ef_9c56b1a5,type_3,0.7636084701476148
ef_0508c754,type_3,0.7940703515386973
ef_9d40d371,type_3,0.7687792528810594
ef_48056841,type_3,0.7751064631012224
ef_5a4358ee,type_3,0.7923345886945813
ef_0be8a1be,type_3,0.7760092331662777
ef_41f31f36,type_3,0.7866069052668592
ef_dee421ac,type_3,0.7659526183502815
ef_81c7fcf0,type_3,0.8112048810535658
ef_d0a927e5,type_3,0.7217898952610969
ef_971f6185,type_3,0.7881199628437049
ef_01b2c090,type_3,0.7407575332667619
ef_3590e56b,type_3,0.7649148114125381
ef_87f720a4,type_8,0.7515985955064134
ef_c7a92580,type_8,0.7635022151077271
ef_42be72b3,type_8,0.7617787859095123
ef_12cc2d8a,type_8,0.7976034270112308
ef_2e014c32,type_8,0.7561914812235401
ef_8170b1db,type_8,0.7505020146582182
ef_90b71aad,type_8,0.7804340701890847
ef_2ee4b0b0,type_8,0.8347746528635945
ef_48cd135e,type_8,0.7220199937423204
ef_bcaa3ae6,type_8,0.8079005354611969
ef_7ac2040a,type_8,0.7209707779049287
ef_cdf750f3,type_8,0.7699582338715859
ef_cb3047a1,type_8,0.711940965361671
ef_351161da,type_8,0.805037288593534
ef_5d32a55c,type_8,0.7744970253449898
ef_31cd4890,type_8,0.7713877966761739
ef_6633a13b,type_8,0.7809346673426254
ef_2c93e66a,type_8,0.7769077182334092
ef_f39a98fb,type_8,0.7762273909884012
ef_e84777c9,type_8,0.7473707023481765
ef_fa478d24,type_8,0.7995579434998373
ef_7764b3ac,type_8,0.7230759215171342
ef_f000dedd,type_8,0.785011927213843
ef_ef187345,type_8,0.7952684824891233
ef_2c001446,type_8,0.7757504525955911
ef_42a92313,type_8,0.8120276959470166
ef_f5139409,type_8,0.7818251754827531
ef_e905bb78,type_1,0.7885715203505566
ef_fc92466f,type_1,0.7883478268937388
ef_5b805a33,type_1,0.7831769148291899
ef_ffbbb87e,type_1,0.7708263356280974
ef_491176c0,type_1,0.7392945844637696
ef_08d96f95,type_1,0.7807613144468001
ef_be4407b0,type_1,0.8095636682214525
ef_9b4cf867,type_1,0.7307652812808781
ef_e88c7221,type_1,0.820019555733368
ef_037bf0cb,type_1,0.7757869892751904
ef_ebdfa7a0,type_1,0.7982285806101651
ef_e9fb9448,type_1,0.7359604276410897
ef_906ad4b5,type_1,0.7643000751264503
ef_7835119e,type_1,0.7941479622385136
ef_a63e9537,type_1,0.748071620781531
ef_91e5bf0a,type_1,0.8242264578085087
ef_a5d383b2,type_1,0.7912111052671243
ef_a3ef53e8,type_1,0.7307422593718697
ef_ecc59841,type_1,0.797320173682667
ef_9e7607a2,type_1,0.7710561002885489
ef_301263db,type_1,0.8034832385218101
ef_e7e3c481,type_1,0.751499394492884
ef_f3941c5b,type_1,0.7201738663911011
ef_66d609c1,type_1,0.7714299415879243
ef_b94b93cc,type_1,0.7293828676555747
ef_106395f0,type_1,0.7348486153400309
ef_087eb2d7,type_1,0.7627759882162782
ef_71d259d5,type_1,0.8085826265273955
ef_1c3b07c0,type_1,0.773783034298976
ef_2f46203c,type_1,0.8094480360299703
ef_572be746,type_1,0.7501979794688691
ef_aaa551c2,type_1,0.8494670477203519
ef_5af37e58,type_1,0.8125864276807788
ef_6b05f33f,type_1,0.787941529601706
ef_c9e5f5c3,type_1,0.7775357661062533
ef_f8094719,type_1,0.7902154960484821
ef_97e0f9c6,type_1,0.7886563454313865
ef_00148550,type_1,0.751620131282437
ef_e6637d82,type_1,0.8076033179896708
ef_ff30a2f4,type_1,0.7604121486626565
ef_f5f22274,type_1,0.7719939642251278
ef_0ea5fe7e,type_1,0.8022236861444614
ef_57b03057,type_1,0.7780843290227882
ef_16e604bc,type_1,0.810640256345121
ef_4d9ec535,type_1,0.8261149394972831
ef_ba86a629,type_1,0.8127664525450266
ef_33fa9aa7,type_1,0.7890318460415372
ef_0befe684,type_1,0.796418761350827
ef_d707a396,type_1,0.8020452227879201
ef_328b3bee,type_1,0.7486159543358809
ef_47e30d2e,type_1,0.7793779515674543
ef_ee5fc4b5,type_1,0.758564857456537
ef_37e1aa9b,type_1,0.7567641042991604
ef_73a80d4c,type_1,0.7498420281172836
ef_6937b46e,type_1,0.7687057492766236
ef_fcf4f6fd,type_1,0.794856710790675
ef_12819457,type_1,0.7881764936051865
ef_c5cf3bac,type_1,0.7835983220106889
ef_71aa71f2,type_1,0.7445140454036575
ef_82beb68f,type_1,0.8024443006321742
ef_8f35b968,type_1,0.7428469543222661
ef_4c5697d0,type_1,0.7983245792838732
ef_72572303,type_1,0.7728034629983354
ef_e8e5f755,type_1,0.804922917935691
ef_abd2937b,type_1,0.7704617537153258
ef_2cd17354,type_1,0.7815736669893044
ef_aa00f1a9,type_1,0.7725233815995094
ef_154d6524,type_1,0.7401998423914103
ef_ecd237fc,type_1,0.8221361792688472
ef_6cfb134a,type_1,0.7872538774789041
ef_5e571dba,type_1,0.7784647315488192
ef_99715fbb,type_1,0.8089965009322645
ef_c78ec7ab,type_9,0.7414553841167759
ef_fed8cb87,type_9,0.7402731342521066
ef_7128b379,type_9,0.7752606878276412
ef_38a7687f,type_9,0.7880269920465807
ef_ddbd6075,type_9,0.7368637824134922
ef_b5f2b33c,type_9,0.7903629416362117
ef_1be3bccb,type_9,0.7765549929832659
ef_d8ba2d0f,type_9,0.7668486600337695
ef_c352ace5,type_9,0.8519328822525899
ef_7e681431,type_9,0.7699711529547869
ef_4c7374b2,type_9,0.8079693145977908
ef_087b1175,type_9,0.7861637587296126
ef_d7a0fed3,type_9,0.8302486626338546
ef_d6589ed7,type_9,0.8023988153331411
ef_fbf3e7c6,type_9,0.7678838164514245
ef_03fde529,type_9,0.7494267366764542
ef_9dd5fff1,type_9,0.769737280905095
ef_0c4d91f1,type_9,0.7941508842927796
ef_ed3f4a84,type_9,0.7925416066815618
ef_59ed5b27,type_9,0.782697767942734
ef_b69be0ec,type_9,0.7467972732729872
ef_59a46dd5,type_9,0.7680564012473919
ef_6b23295e,type_9,0.8516906226395031
ef_a464b9d4,type_9,0.7609771107891411
ef_8e99e655,type_9,0.782705721571673
ef_ac506f32,type_9,0.7834534207017709
ef_438b42dd,type_9,0.7817727618976148
ef_0e5b95ef,type_9,0.7762489661588257
ef_59d78519,type_9,0.7808404289610956
ef_5aa9dc32,type_9,0.791074971283841
ef_82e98599,type_9,0.7801949248168859
ef_745522ee,type_9,0.7690953937353164
ef_89f3ef04,type_9,0.8056490916869179
ef_81b92ca6,type_9,0.7987687025926974
ef_de1a2aca,type_9,0.7934795534295271
ef_a5839a17,type_9,0.8433903261643912
ef_2989482c,type_9,0.7803606719453251
ef_0f9d46df,type_9,0.8117771458868934
ef_e3b90f6f,type_9,0.7727102380714838
ef_001c86ad,type_9,0.7130887386128438
ef_50451371,type_9,0.7464670596721653
ef_d10e5cc8,type_9,0.7567213354440988
ef_968abdbc,type_9,0.7860400143911762
ef_ab82baae,type_9,0.7757844542077857
ef_4aa46e2a,type_9,0.7721610201701351
ef_0d80969b,type_9,0.7867944579545351
ef_b2a3871c,type_9,0.8035791133278004
ef_91cfb0f4,type_9,0.7867310288326222
ef_259ecbba,type_9,0.778302816310905
ef_ba76bd35,type_9,0.747418880797022
ef_5e6e3006,type_9,0.7531308740943903
ef_7e1c8442,type_9,0.757034160343058
ef_a4a61ac1,type_9,0.7763451032183667
ef_0e271815,type_9,0.7638568327032528
ef_d7a05320,type_10,0.809164893005648
ef_53bcab62,type_10,0.7529661214080973
ef_5155eb91,type_10,0.7774393149519357
ef_be7e3865,type_10,0.7557764013610627
ef_18f7386a,type_10,0.7703081234255822
ef_0b88274c,type_10,0.792801431238809
ef_cb914169,type_10,0.79876518841537
ef_2285bd99,type_10,0.7830811397196977
ef_cf273d4e,type_10,0.7977643967375264
ef_9a9f45a4,type_10,0.737820834006365
ef_237848f9,type_10,0.7852549693839315
ef_4ffdcbdb,type_10,0.7947591737706844
ef_808649ef,type_10,0.744518197896928
ef_3b5224cd,type_10,0.8065623374072416
ef_5dc0cad3,type_10,0.7833975061562432
ef_df12c614,type_10,0.7451346088174735
ef_04c7fed4,type_10,0.7582310681964524
ef_74f65730,type_10,0.7954973345092563
ef_ea53175a,type_10,0.8206732219644195
ef_78b4b00f,type_10,0.795880974313855
ef_0299b3d3,type_10,0.7414148650614938
ef_8e33cbb2,type_10,0.7433087326657569
ef_f958c8aa,type_10,0.8004908367317553
ef_32cf4d56,type_10,0.8437739412332861
ef_79ad203a,type_10,0.8078578043512259
ef_0aca9b98,type_10,0.7719106584652348
ef_61e1b8fc,type_10,0.7993485496260989
ef_719a5610,type_10,0.7590926393606673
ef_50ed4c8b,type_10,0.8238033661849213
ef_05818d65,type_10,0.7351887383757848
ef_933a96fc,type_10,0.7352891942702268
ef_2b671e72,type_10,0.7729491977864807
ef_c46bd5cc,type_10,0.7899328403336567
ef_777c8fc8,type_10,0.7908079324514176
ef_1008507a,type_10,0.7745063660010584
ef_a35347c1,type_10,0.7589352433752689
ef_c310d849,type_3,0.8562343132889123
ef_d4fd4fd1,type_3,0.8010130661222762
ef_62725f54,type_3,0.7451852126268729
ef_979c880e,type_3,0.8061587847314745
ef_ff067513,type_3,0.7529708659094546
ef_625cf1ca,type_3,0.7702908745299003
ef_908b8e75,type_3,0.7959385840058008
ef_c26d69c2,type_3,0.8351266195476158
ef_2624870f,type_3,0.7350736802728438
ef_a72119f8,type_3,0.7741935843525346
ef_aa6180dd,type_3,0.788313934484916
ef_f9aa39a6,type_3,0.7914949453280578
ef_f68512a6,type_3,0.7198293588523873
ef_55b3ccbc,type_3,0.7737669498249068
ef_b8608e6e,type_3,0.8001013351996004
ef_dbb8d5cd,type_3,0.7949985690346048
ef_c66958ec,type_3,0.7864869161269628
ef_79348555,type_3,0.7419890257313565
ef_a3160d82,type_3,0.7591673225850561
ef_973476cd,type_3,0.7332810370976697
ef_5c330d0a,type_3,0.7370587914402901
ef_f5649f6e,type_3,0.7512353788968511
ef_c3a53496,type_3,0.7573770586869761
ef_6fd10798,type_3,0.7962398524795007
ef_f85703fc,type_3,0.7963991948104279
ef_f5f7a825,type_3,0.7918251900771992
ef_edea3d82,type_3,0.8023135784618414
ef_6c5fede9,type_3,0.7674502473228739
ef_7333264b,type_3,0.8245584441154431
ef_97a9fb3a,type_3,0.7810067711980592
ef_636ecaf9,type_3,0.7486847486140299
ef_866e7788,type_3,0.7601176385539882
ef_e740266a,type_3,0.7595385862284162
ef_7dbee6cc,type_3,0.7806829764144757
ef_476bdbb0,type_3,0.7985298864408095
ef_4e49d0a9,type_3,0.7310951143017271
ef_e23f0e6b,type_3,0.8360995315290768
ef_ac457aa5,type_3,0.7989931405926173
ef_927abd18,type_3,0.7906986896087118
ef_567abd06,type_3,0.7554787178284457
ef_2e6c673d,type_3,0.7659758345757534
ef_cb44d245,type_3,0.8021926139669714
ef_89e4bf17,type_3,0.7948277994006115
ef_e983173a,type_3,0.7552014249727649
ef_56722f6d,type_3,0.8156274663833561
ef_725b5382,type_8,0.7762943080599869
ef_03162a9d,type_8,0.8341747536120496
ef_230cdace,type_8,0.8148341525044008
ef_77830b99,type_8,0.7901300027328072
ef_d9871d60,type_8,0.719064252381317
ef_76dadce3,type_8,0.8320989332593544
ef_a18436e3,type_8,0.8453745878778149
ef_5a85c52f,type_8,0.7558416847618582
ef_e9ffddf9,type_8,0.7672491939127642
ef_c39599d7,type_8,0.740376760181504
ef_c6c4b2bc,type_8,0.7747423330274104
ef_d84a58cd,type_8,0.7616642735727622
ef_fe33bf1f,type_8,0.7086687720449877
ef_ed2e35a8,type_8,0.7957941467730979
ef_ade65589,type_8,0.7203625895493159
ef_815483f1,type_8,0.8151130510178909
ef_b0194351,type_8,0.7748853485256665
ef_e9fabfe8,type_8,0.7772352064362117
ef_ca077ffe,type_8,0.7371551036964491
ef_54ce8b96,type_8,0.7350711600153627
ef_f3f403e3,type_8,0.7611972088588802
ef_b4d2781e,type_8,0.8157807408931887
ef_07a556bb,type_8,0.7810600682158219
ef_1cadd507,type_8,0.7856229018137572
ef_0f5bb434,type_8,0.7125829274146542
ef_56938725,type_8,0.8221791194315989
ef_d46a29ed,type_8,0.7571477232957453
ef_77345bea,type_1,0.722035481856072
ef_cc70575e,type_1,0.7934401420584524
ef_b191924d,type_1,0.71927579302513
ef_11771727,type_1,0.8036383973994946
ef_4aae0c32,type_1,0.7956573860598914
ef_88479091,type_1,0.8170208995857858
ef_eb9ffd40,type_1,0.7449041066270476
ef_6e4697fa,type_1,0.7672531448426504
ef_0f440582,type_1,0.7750820665184849
ef_fb590ec0,type_1,0.7327884801061436
ef_3ca61d30,type_1,0.7740318525178154
ef_504409a2,type_1,0.7588068316131423
ef_d4b89516,type_1,0.8059660910148604
ef_5ba48d83,type_1,0.7904997065390952
ef_6ff383c1,type_1,0.7594400697662849
ef_eb9f981c,type_1,0.8180466403854769
ef_6f491326,type_1,0.7719036118377488
ef_ed38a554,type_1,0.7985963234988938
ef_10a40f6b,type_1,0.7262745973757831
ef_953ac5d2,type_1,0.7839605263650499
ef_9cad7a57,type_1,0.7601306337811121
ef_a069cde6,type_1,0.7828068724996359
ef_d2e50ca9,type_1,0.7653456331781291
ef_a9534ed0,type_1,0.7623212976073158
ef_a34c675f,type_1,0.7378315201787974
ef_990fe3d7,type_1,0.8104258655539817
ef_621f1641,type_1,0.7633063798507438
ef_56ee779c,type_1,0.8052922931680401
ef_3e778e5f,type_1,0.8370662256803317
ef_0827275b,type_1,0.7477087168118516
ef_cd17f879,type_1,0.7333652352806775
ef_475579ab,type_1,0.7535777152960762
ef_a3854782,type_1,0.7685041525720077
ef_73f15d01,type_1,0.841676331934578
ef_1f540628,type_1,0.7526677314446385
ef_ae162c55,type_1,0.8101626543336105
ef_5e2d9515,type_1,0.8188114924919074
ef_828840f1,type_1,0.7658859031752044
ef_21b7e1d8,type_1,0.7488745528140082
ef_cc4a5cc3,type_1,0.7526778959148004
ef_447e4d17,type_1,0.8055942482008747
ef_33792e91,type_1,0.7020375964885028
ef_fdbff36e,type_1,0.7940059850568141
ef_3eb0a237,type_1,0.7344855519851005
ef_18ad9158,type_1,0.7806015635331517
ef_b4585f92,type_1,0.7880183784557655
ef_659f7d21,type_1,0.7705288511800087
ef_1067844e,type_1,0.8131975853879929
ef_0b9cfb26,type_1,0.7277351009140102
ef_6ebb441b,type_1,0.7485000490871566
ef_b8b1759c,type_1,0.7567007628915707
ef_e82cf485,type_1,0.767650404898438
ef_7a34287f,type_1,0.7721604633765203
ef_1b7088cd,type_1,0.7819741533337289
ef_455aa724,type_1,0.8359022181485063
ef_9715b6c9,type_1,0.7669628551060944
ef_e2dba71e,type_1,0.7561669986076085
ef_cead96a8,type_1,0.7798673996833415
ef_0d6d8c5a,type_1,0.7718127398356489
ef_7c489f5e,type_1,0.7308874085398888
ef_9ea5bdd1,type_1,0.8236313727830143
ef_924a0e95,type_1,0.7811190182614313
ef_7f09a45b,type_1,0.7722150519163123
ef_1a351a1e,type_1,0.7419476960102825
ef_5b1a3569,type_1,0.8069383613361025
ef_668dbe61,type_1,0.7516289880894628
ef_6a0e69dd,type_1,0.7664376456815111
ef_ef8b56b3,type_1,0.8013359064219058
ef_b39248fc,type_1,0.8295879862088246
ef_f9dfb5a8,type_1,0.8183263087905424
ef_38bdb927,type_1,0.8166338177872077
ef_7400cfa7,type_1,0.7668535459506663
ef_69e5411b,type_9,0.7772791090260736
ef_d4bb34b6,type_9,0.7914825359794818
ef_c38c7dba,type_9,0.7714788995240021
ef_897a25ca,type_9,0.8334072168575267
ef_1719a6aa,type_9,0.8100208530310007
ef_37931f3b,type_9,0.7493060502049264
ef_7d7db473,type_9,0.7750337073182753
ef_f3b80534,type_9,0.8230153071891039
ef_d10c913c,type_9,0.7981294055646005
ef_90576a18,type_9,0.7450971751541821
ef_0941c060,type_9,0.7658968964214377
ef_72a6db47,type_9,0.7661962568946658
ef_7457b821,type_9,0.8045588908160816
ef_dc02ba1f,type_9,0.7238944858785102
ef_5296c1f7,type_9,0.7656844635355279
ef_6a0e87d0,type_9,0.8081099625529348
ef_181a9d96,type_9,0.7112462151628711
ef_b5b7149b,type_9,0.7346376063936167
ef_f916e29e,type_9,0.760604449465834
ef_2da1ff02,type_9,0.778432896185032
ef_7a64a731,type_9,0.7640148725784802
ef_4014aaa9,type_9,0.7733196940840119
ef_84753d7d,type_9,0.7820308673554955
ef_504bbed4,type_9,0.8229747565804999
ef_e172285f,type_9,0.7638152815975596
ef_b3708c2a,type_9,0.7690450655379722
ef_0253b078,type_9,0.7481332585937746
ef_ec045456,type_9,0.7667733600150197
ef_76dba0df,type_9,0.8258886664652635
ef_f248e6d1,type_9,0.8127834069598844
ef_a1bf0c89,type_9,0.7815631011252052
ef_234e6a94,type_9,0.7806755593023967
ef_b82acf01,type_9,0.7635826140476233
ef_186ee236,type_9,0.7905775072023532
ef_3becb853,type_9,0.7721543903076354
ef_7db519df,type_9,0.7947710311955268
ef_6eff7971,type_9,0.7358500544684162
ef_3f34b526,type_9,0.7417283048639275
ef_1a5d4879,type_9,0.8145552976574306
ef_93e3756b,type_9,0.7901419373191277
ef_277b5aca,type_9,0.7626467015888997
ef_8eaa3106,type_9,0.7549172814430735
ef_85cf833e,type_9,0.8417605439505853
ef_1672c402,type_9,0.7551602244674799
ef_92345d85,type_9,0.7981364035682859
ef_6da61df2,type_9,0.6880384967483667
ef_171b862f,type_9,0.7685170227091441
ef_97e1cb5f,type_9,0.7986901394560958
ef_463fe874,type_9,0.7731754976133511
ef_2f685f3b,type_9,0.7943003287353396
ef_862b4316,type_9,0.7595057053265027
ef_4f18c142,type_9,0.7917096475069005
ef_5b8172d8,type_9,0.7637530158753231
ef_6ce29806,type_9,0.7966068957374869
ef_cb111bb5,type_10,0.7301111015842335
ef_9c02fa8b,type_10,0.7568789922914908
ef_7aaf2b6d,type_10,0.8288923389706216
ef_e4ebfea1,type_10,0.7282224387849112
ef_8beb9cd1,type_10,0.7677359904870148
ef_672fec2b,type_10,0.7833173741651266
ef_68499d19,type_10,0.7394995400359631
ef_9912d9d4,type_10,0.7889529247417801
ef_d9698835,type_10,0.7379956268355881
ef_0c862c34,type_10,0.7606522616311722
ef_7fae6216,type_10,0.7682148983762423
ef_b5dbac11,type_10,0.784516667867993
ef_194738d7,type_10,0.808853895095358
ef_32844941,type_10,0.7800483577214834
ef_dd4dbca5,type_10,0.7715507374760843
ef_b56f9779,type_10,0.8144091784579618
ef_a8d7b02e,type_10,0.7848421429570601
ef_62bfa68d,type_10,0.7737178582886046
ef_f47260ca,type_10,0.8051925374719415
ef_52ed7e07,type_10,0.734279060032812
ef_0617712e,type_10,0.7736713537392391
ef_ee17ca56,type_10,0.7470081665431899
ef_aabd03ae,type_10,0.7621684547687875
ef_f075a1f9,type_10,0.7846873916034234
ef_799dcea1,type_10,0.7977564465044865
ef_6e08980e,type_10,0.7671148981255707
ef_3ff1ef28,type_10,0.7522214657929944
ef_3f6d26c7,type_10,0.8118152805631209
ef_0699a22c,type_10,0.7479198980548226
ef_cd5678c4,type_10,0.8003568594295899
ef_b85b65ce,type_10,0.7501663947058081
ef_1bd1eb7f,type_10,0.7849267279892614
ef_a3e1823c,type_10,0.7454912470912975
ef_c44c43b5,type_10,0.7875486084297628
ef_df47ff2d,type_10,0.7484081669539074
ef_693576c0,type_10,0.7550241063904416
ef_67de851c,type_3,0.760581281074861
ef_20d7722c,type_3,0.7780364711215534
ef_b768e563,type_3,0.8498544270095127
ef_aa77bee0,type_3,0.7536678028023002
ef_3306176c,type_3,0.7944682021087074
ef_b33616c2,type_3,0.761941655486845
ef_fcbfd81d,type_3,0.7349702307892815
ef_641f4265,type_3,0.7362433135752576
ef_72129784,type_3,0.7691182828513656
ef_9f9440bc,type_3,0.7321796234092585
ef_21c42dc0,type_3,0.8086895268152494
ef_94745f37,type_3,0.7608635610558815
ef_3fbf543e,type_3,0.7853853282699577
ef_f23fc57c,type_3,0.7792722426646178
ef_ae0abaaf,type_3,0.7841954784373346
ef_636f6de9,type_3,0.7604643927807552
ef_2115dce1,type_3,0.7506388902887277
ef_6abbfcb0,type_3,0.7716737660347653
ef_ac373f63,type_3,0.7654861185169793
ef_e6e62b00,type_3,0.7737795008017155
ef_0ec2474f,type_3,0.7459031954513554
ef_bb9f63c2,type_3,0.7790497658373338
ef_1f553de2,type_3,0.7614168069544275
ef_e8cf83b6,type_3,0.7584501871046636
ef_aa8169e2,type_3,0.8140002392261317
ef_f9c99c33,type_3,0.7847175181931827
ef_68740ced,type_3,0.7588107106249874
ef_890edffc,type_3,0.7693398333564666
ef_fe3f156d,type_3,0.7080355920751801
ef_82b8ac79,type_3,0.7524156273808548
ef_67b834ed,type_3,0.7418869096613409
ef_72ead75c,type_3,0.7569834100288104
ef_79b5cf74,type_3,0.8213722209683308
ef_224e5546,type_3,0.813078102554638
ef_828dff24,type_3,0.8174126012751756
ef_9e5583e5,type_3,0.7630120057365689
ef_c5f0e61e,type_3,0.7469709651855437
ef_9002ea8f,type_3,0.8088275102618958
ef_f1485e8b,type_3,0.7640931250005799
ef_a3948d27,type_3,0.8007705979538627
ef_f9e1826b,type_3,0.7483991844648195
ef_9c4341e3,type_3,0.8236032107211537
ef_a40704aa,type_3,0.776210048736048
ef_94021c67,type_3,0.7919489228419008
ef_e3e227f8,type_3,0.7518453902157431
ef_470f155c,type_8,0.7775413842419733
ef_67ec7148,type_8,0.8107073994485664
ef_b2bad10e,type_8,0.7995080383678093
ef_e41c45cb,type_8,0.7606075239823035
ef_d6f9b15a,type_8,0.7827345924670662
ef_66a7bd5d,type_8,0.7930414484504037
ef_6f5097c8,type_8,0.7232472231234143
ef_4aff4d16,type_8,0.8073766179827069
ef_9c1d361f,type_8,0.7645611185083094
ef_5b838f5c,type_8,0.7930099189240484
ef_ccaf853f,type_8,0.8001597410563218
ef_371656bd,type_8,0.7271933326646134
