LCI_Name,ProductName,PEF_categoria,Climate_change_-_total,Unit,DQR
3396,Plant-based Alternative 53,Plant-based Alternatives,1.77,kg,0.9910758586612709
3397,Plant-based Alternative 54,Plant-based Alternatives,4.69,kg,0.9325231878531662
3398,Plant-based Alternative 55,Plant-based Alternatives,4.87,kg,0.7123037042984502
3399,Plant-based Alternative 56,Plant-based Alternatives,2.47,kg,0.9654793763971167
3400,Plant-based Alternative 57,Plant-based Alternatives,4.45,kg,0.9873229047706406
3401,Plant-based Alternative 58,Plant-based Alternatives,0.68,kg,0.7201108472859767
3402,Plant-based Alternative 59,Plant-based Alternatives,4.6,kg,0.8537731568548713
3403,Plant-based Alternative 60,Plant-based Alternatives,0.94,kg,0.7468254685349702
3404,Plant-based Alternative 61,Plant-based Alternatives,3.07,kg,0.8241619421873077
3405,Plant-based Alternative 62,Plant-based Alternatives,3.53,kg,0.8696885743029443
3406,Plant-based Alternative 63,Plant-based Alternatives,1.68,kg,0.8012716392257425
3407,Plant-based Alternative 64,Plant-based Alternatives,0.71,kg,0.7325311855093781
3408,Plant-based Alternative 65,Plant-based Alternatives,4.98,kg,0.7388793540476022
3409,Plant-based Alternative 66,Plant-based Alternatives,3.76,kg,0.7351966458436032
3410,Plant-based Alternative 67,Plant-based Alternatives,4.58,kg,0.9912420756401443
3411,Plant-based Alternative 68,Plant-based Alternatives,1.39,kg,0.7074870622521466
3412,Plant-based Alternative 69,Plant-based Alternatives,0.74,kg,0.9434329637405432
3413,Plant-based Alternative 70,Plant-based Alternatives,3.51,kg,0.8946734290484692
3414,Plant-based Alternative 71,Plant-based Alternatives,4.9,kg,0.8400843580234446
3415,Plant-based Alternative 72,Plant-based Alternatives,2.61,kg,0.8363195233294048
3416,Plant-based Alternative 73,Plant-based Alternatives,1.6,kg,0.7666857147418882
3417,Plant-based Alternative 74,Plant-based Alternatives,4.03,kg,0.8036530923733731
3418,Plant-based Alternative 75,Plant-based Alternatives,1.23,kg,0.9033196758017865
3419,Plant-based Alternative 76,Plant-based Alternatives,2.58,kg,0.7715699821071492
3420,Plant-based Alternative 77,Plant-based Alternatives,3.19,kg,0.7679399304446674
3421,Plant-based Alternative 78,Plant-based Alternatives,1.08,kg,0.7143833514866599
3422,Plant-based Alternative 79,Plant-based Alternatives,3.86,kg,0.9900126443560986
3423,Plant-based Alternative 80,Plant-based Alternatives,3.31,kg,0.9369927747559511
3424,Plant-based Alternative 81,Plant-based Alternatives,8.87,kg,0.9778604903910337
3425,Plant-based Alternative 82,Plant-based Alternatives,2.82,kg,0.8326349895573902
3426,Plant-based Alternative 83,Plant-based Alternatives,1.88,kg,0.9169232442779938
3427,Plant-based Alternative 84,Plant-based Alternatives,1.91,kg,0.7343616955609713
3428,Plant-based Alternative 85,Plant-based Alternatives,3.05,kg,0.9713091601195939
3429,Plant-based Alternative 86,Plant-based Alternatives,0.62,kg,0.7547957133467099
3430,Plant-based Alternative 87,Plant-based Alternatives,2.95,kg,0.9188279251660856
3431,Plant-based Alternative 88,Plant-based Alternatives,2.65,kg,0.738912618861332
3432,Plant-based Alternative 89,Plant-based Alternatives,1.59,kg,0.7874828622841655
3433,Plant-based Alternative 90,Plant-based Alternatives,4.11,kg,0.7322302883473163
3434,Plant-based Alternative 91,Plant-based Alternatives,1.86,kg,0.8085189295318312
3435,Plant-based Alternative 92,Plant-based Alternatives,3.67,kg,0.7007539966900993
3436,Plant-based Alternative 93,Plant-based Alternatives,4.75,kg,0.9638384479108502
3437,Plant-based Alternative 94,Plant-based Alternatives,3.86,kg,0.8111502856533015
3438,Plant-based Alternative 95,Plant-based Alternatives,3.3,kg,0.895091379980011
3439,Plant-based Alternative 96,Plant-based Alternatives,1.68,kg,0.7940340427101873
3440,Plant-based Alternative 97,Plant-based Alternatives,4.25,kg,0.8629739329230453
3441,Plant-based Alternative 98,Plant-based Alternatives,4.62,kg,0.7902144853697616
3442,Plant-based Alternative 99,Plant-based Alternatives,2.46,kg,0.9811175834837812
3443,Plant-based Alternative 100,Plant-based Alternatives,2.68,kg,0.9789648294722701
3444,Plant-based Alternative 101,Plant-based Alternatives,3.1,kg,0.7238377852103622
3445,Plant-based Alternative 102,Plant-based Alternatives,3.81,kg,0.7832358401240558
3446,Plant-based Alternative 103,Plant-based Alternatives,4.28,kg,0.9863956324810607
3447,Plant-based Alternative 104,Plant-based Alternatives,0.65,kg,0.7602838210668291
3448,Plant-based Alternative 105,Plant-based Alternatives,2.26,kg,0.9662401697900062
3449,Plant-based Alternative 106,Plant-based Alternatives,1.94,kg,0.934262784017364
3450,Plant-based Alternative 107,Plant-based Alternatives,4.75,kg,0.8702461624051105
3451,Plant-based Alternative 108,Plant-based Alternatives,3.14,kg,0.9077825624358502
3452,Plant-based Alternative 109,Plant-based Alternatives,1.23,kg,0.8012575592593286
3453,Plant-based Alternative 110,Plant-based Alternatives,3.84,kg,0.9184247375304526
3454,Plant-based Alternative 111,Plant-based Alternatives,1.73,kg,0.8662261056466238
3455,Plant-based Alternative 112,Plant-based Alternatives,2.48,kg,0.8456177310611497
3456,Plant-based Alternative 113,Plant-based Alternatives,1.87,kg,0.7408000374770582
3457,Plant-based Alternative 114,Plant-based Alternatives,4.2,kg,0.8775007743976717
3458,Plant-based Alternative 115,Plant-based Alternatives,1.52,kg,0.9043252650408536
3459,Plant-based Alternative 116,Plant-based Alternatives,3.37,kg,0.9608113751452155
3460,Plant-based Alternative 117,Plant-based Alternatives,3.35,kg,0.7182067855729299
3461,Plant-based Alternative 118,Plant-based Alternatives,0.61,kg,0.7404712661647626
3462,Plant-based Alternative 119,Plant-based Alternatives,4.38,kg,0.8668467014882153
3463,Plant-based Alternative 120,Plant-based Alternatives,4.14,kg,0.9847002713754325
3464,Plant-based Alternative 121,Plant-based Alternatives,2.64,kg,0.8208467302558458
3465,Plant-based Alternative 122,Plant-based Alternatives,0.8,kg,0.8031920418415084
3466,Plant-based Alternative 123,Plant-based Alternatives,3.35,kg,0.8252316375839372
3467,Plant-based Alternative 124,Plant-based Alternatives,27.26,kg,0.7775898406753357
3468,Plant-based Alternative 125,Plant-based Alternatives,2.04,kg,0.9608112221763541
3469,Plant-based Alternative 126,Plant-based Alternatives,4.58,kg,0.947605348857328
3470,Plant-based Alternative 127,Plant-based Alternatives,2.58,kg,0.8727697730169076
3471,Plant-based Alternative 128,Plant-based Alternatives,1.33,kg,0.9438150289043483
3472,Plant-based Alternative 129,Plant-based Alternatives,2.02,kg,0.9646205479749962
3473,Plant-based Alternative 130,Plant-based Alternatives,4.44,kg,0.7181763029729396
3474,Plant-based Alternative 131,Plant-based Alternatives,0.92,kg,0.7510376234849064
3475,Plant-based Alternative 132,Plant-based Alternatives,4.68,kg,0.9864135149329584
3476,Plant-based Alternative 133,Plant-based Alternatives,1.57,kg,0.7028648159093988
3477,Frozen Food 1,Frozen Foods,4.11,kg,0.9428308166225023
3478,Frozen Food 2,Frozen Foods,2.66,kg,0.8326022814401811
3479,Frozen Food 3,Frozen Foods,3.32,kg,0.8207140442397338
3480,Frozen Food 4,Frozen Foods,4.23,kg,0.9610005549270946
3481,Frozen Food 5,Frozen Foods,3.47,kg,0.9706723110903434
3482,Frozen Food 6,Frozen Foods,1.99,kg,0.7915909063610486
3483,Frozen Food 7,Frozen Foods,3.41,kg,0.9291891835453424
3484,Frozen Food 8,Frozen Foods,4.54,kg,0.8850521387185891
3485,Frozen Food 9,Frozen Foods,1.03,kg,0.7156016308434555
3486,Frozen Food 10,Frozen Foods,1.46,kg,0.9981995861455443
3487,Frozen Food 11,Frozen Foods,1.93,kg,0.9000813517857831
3488,Frozen Food 12,Frozen Foods,3.8,kg,0.7933786407746783
3489,Frozen Food 13,Frozen Foods,1.93,kg,0.9548927058302629
3490,Frozen Food 14,Frozen Foods,4.22,kg,0.793234411356455
3491,Frozen Food 15,Frozen Foods,4.69,kg,0.7129146872348897
3492,Frozen Food 16,Frozen Foods,4.05,kg,0.8697374833984749
3493,Frozen Food 17,Frozen Foods,1.48,kg,0.933737596470857
3494,Frozen Food 18,Frozen Foods,0.87,kg,0.8462232353282625
3495,Frozen Food 19,Frozen Foods,1.86,kg,0.8410719123981405
3496,Frozen Food 20,Frozen Foods,0.82,kg,0.9743201848748061
3497,Frozen Food 21,Frozen Foods,2.65,kg,0.9822545078933724
3498,Frozen Food 22,Frozen Foods,4.73,kg,0.9770204918371408
3499,Frozen Food 23,Frozen Foods,1.63,kg,0.8150925186719116
3500,Frozen Food 24,Frozen Foods,4.29,kg,0.8663141971222152
3501,Frozen Food 25,Frozen Foods,2.63,kg,0.8593530985170929
3502,Frozen Food 26,Frozen Foods,4.77,kg,0.9893954845719081
3503,Frozen Food 27,Frozen Foods,1.25,kg,0.9103132087999797
3504,Frozen Food 28,Frozen Foods,3.3,kg,0.7292677065959274
3505,Frozen Food 29,Frozen Foods,4.01,kg,0.8306171815310409
3506,Frozen Food 30,Frozen Foods,0.56,kg,0.8927279772851919
3507,Frozen Food 31,Frozen Foods,0.8,kg,0.9155737297880826
3508,Frozen Food 32,Frozen Foods,4.12,kg,0.7753375225061081
3509,Frozen Food 33,Frozen Foods,2.13,kg,0.9378897679852992
3510,Frozen Food 34,Frozen Foods,3.8,kg,0.7116153978831279
3511,Frozen Food 35,Frozen Foods,2.28,kg,0.7476537546180775
3512,Frozen Food 36,Frozen Foods,4.14,kg,0.8080913517877331
3513,Frozen Food 37,Frozen Foods,0.57,kg,0.8988690509112566
3514,Frozen Food 38,Frozen Foods,0.7,kg,0.7058499839455065
3515,Frozen Food 39,Frozen Foods,3.64,kg,0.8887309282484138
3516,Frozen Food 40,Frozen Foods,2.97,kg,0.7400745773522855
3517,Frozen Food 41,Frozen Foods,3.58,kg,0.9342282226969149
3518,Frozen Food 42,Frozen Foods,3.68,kg,0.9976136828113015
3519,Frozen Food 43,Frozen Foods,0.78,kg,0.9425928973389971
3520,Frozen Food 44,Frozen Foods,4.45,kg,0.905780166326745
3521,Frozen Food 45,Frozen Foods,1.93,kg,0.8254800088710608
3522,Frozen Food 46,Frozen Foods,4.92,kg,0.9132918824185469
3523,Frozen Food 47,Frozen Foods,4.16,kg,0.9245812059054545
3524,Frozen Food 48,Frozen Foods,1.19,kg,0.7180060806308074
3525,Frozen Food 49,Frozen Foods,1.99,kg,0.9410125048423812
3526,Frozen Food 50,Frozen Foods,1.47,kg,0.7815945484680233
3527,Frozen Food 51,Frozen Foods,0.87,kg,0.9536541247778845
3528,Frozen Food 52,Frozen Foods,0.9,kg,0.9468293156281866
3529,Frozen Food 53,Frozen Foods,1.8,kg,0.7983320532475213
3530,Frozen Food 54,Frozen Foods,39.95,kg,0.9037900399423813
3531,Frozen Food 55,Frozen Foods,1.75,kg,0.8485194580994433
3532,Frozen Food 56,Frozen Foods,4.2,kg,0.7706278389223427
3533,Frozen Food 57,Frozen Foods,2.29,kg,0.8591933434070514
3534,Frozen Food 58,Frozen Foods,1.45,kg,0.9961540180046923
3535,Frozen Food 59,Frozen Foods,3.06,kg,0.8645300082820263
3536,Frozen Food 60,Frozen Foods,4.28,kg,0.787634519224485
3537,Frozen Food 61,Frozen Foods,4.27,kg,0.7922814068768872
3538,Frozen Food 62,Frozen Foods,0.55,kg,0.8190098890375724
3539,Frozen Food 63,Frozen Foods,4.37,kg,0.941338907291529
3540,Frozen Food 64,Frozen Foods,2.76,kg,0.9116724734493892
3541,Frozen Food 65,Frozen Foods,0.93,kg,0.887371143332426
3542,Frozen Food 66,Frozen Foods,2.47,kg,0.7857842318216645
3543,Frozen Food 67,Frozen Foods,3.15,kg,0.7103769132277615
3544,Frozen Food 68,Frozen Foods,3.25,kg,0.8883722895179245
3545,Frozen Food 69,Frozen Foods,2.5,kg,0.7101519551518648
3546,Frozen Food 70,Frozen Foods,2.05,kg,0.8152573797705334
3547,Frozen Food 71,Frozen Foods,1.27,kg,0.8600269021726
3548,Frozen Food 72,Frozen Foods,2.12,kg,0.8522789891466183
3549,Frozen Food 73,Frozen Foods,39.09,kg,0.9991749671234282
3550,Frozen Food 74,Frozen Foods,0.83,kg,0.9603819503866948
3551,Frozen Food 75,Frozen Foods,3.79,kg,0.9556784929007207
3552,Frozen Food 76,Frozen Foods,4.54,kg,0.9850959738071839
3553,Frozen Food 77,Frozen Foods,4.05,kg,0.8449822418186034
3554,Frozen Food 78,Frozen Foods,0.8,kg,0.991270906847816
3555,Frozen Food 79,Frozen Foods,2.88,kg,0.779956934606
3556,Frozen Food 80,Frozen Foods,1.12,kg,0.8821320316343106
3557,Frozen Food 81,Frozen Foods,1.56,kg,0.9211444128378813
3558,Frozen Food 82,Frozen Foods,2.78,kg,0.7534253993459731
3559,Frozen Food 83,Frozen Foods,1.71,kg,0.7518861797647326
3560,Frozen Food 84,Frozen Foods,2.27,kg,0.9195780724117095
3561,Frozen Food 85,Frozen Foods,4.61,kg,0.7983397369932449
3562,Frozen Food 86,Frozen Foods,4.79,kg,0.9986382788233162
3563,Frozen Food 87,Frozen Foods,2.96,kg,0.7403780924541143
3564,Frozen Food 88,Frozen Foods,3.02,kg,0.7287223161057506
3565,Frozen Food 89,Frozen Foods,1.16,kg,0.7671381903269466
3566,Frozen Food 90,Frozen Foods,1.58,kg,0.9710722440857096
3567,Frozen Food 91,Frozen Foods,9.99,kg,0.9635665229542897
3568,Frozen Food 92,Frozen Foods,4.68,kg,0.8830655786528692
3569,Frozen Food 93,Frozen Foods,1.66,kg,0.9517587228592547
3570,Frozen Food 94,Frozen Foods,0.94,kg,0.8643502962391233
3571,Frozen Food 95,Frozen Foods,0.93,kg,0.9194728660265085
3572,Frozen Food 96,Frozen Foods,4.42,kg,0.8452623625487213
3573,Frozen Food 97,Frozen Foods,3.27,kg,0.9329532501438857
3574,Frozen Food 98,Frozen Foods,4.12,kg,0.9246445270835862
3575,Frozen Food 99,Frozen Foods,1.69,kg,0.838394414516315
3576,Frozen Food 100,Frozen Foods,2.44,kg,0.9913080353624204
3577,Frozen Food 101,Frozen Foods,3.98,kg,0.9172751264897482
3578,Frozen Food 102,Frozen Foods,1.14,kg,0.8824648869229211
3579,Frozen Food 103,Frozen Foods,4.09,kg,0.7430522369090692
3580,Frozen Food 104,Frozen Foods,3.3,kg,0.8681081437291209
3581,Frozen Food 105,Frozen Foods,0.63,kg,0.8473303890304565
3582,Frozen Food 106,Frozen Foods,2.63,kg,0.9099161955805147
3583,Frozen Food 107,Frozen Foods,0.7,kg,0.7000612944881329
3584,Frozen Food 108,Frozen Foods,1.33,kg,0.984178230919801
3585,Canned Food 1,Canned Foods,3.79,kg,0.7572355554116088
3586,Canned Food 2,Canned Foods,1.4,kg,0.810598399723538
3587,Canned Food 3,Canned Foods,3.03,kg,0.9452878406619104
3588,Canned Food 4,Canned Foods,1.18,kg,0.8118070540970617
3589,Canned Food 5,Canned Foods,3.4,kg,0.9837899110040722
3590,Canned Food 6,Canned Foods,5.1,kg,0.9644343362337391
3591,Canned Food 7,Canned Foods,1.61,kg,0.8270764503231223
3592,Canned Food 8,Canned Foods,4.95,kg,0.707830241842064
3593,Canned Food 9,Canned Foods,3.2,kg,0.7695000123843181
3594,Canned Food 10,Canned Foods,3.66,kg,0.8034670825901267
3595,Canned Food 11,Canned Foods,4.69,kg,0.7797236098936798
3596,Canned Food 12,Canned Foods,1.78,kg,0.7414312640907564
3597,Canned Food 13,Canned Foods,0.71,kg,0.9700138429749678
3598,Canned Food 14,Canned Foods,4.67,kg,0.9560278296795527
3599,Canned Food 15,Canned Foods,1.94,kg,0.8717423676810396
3600,Canned Food 16,Canned Foods,1.31,kg,0.7515596400900019
3601,Canned Food 17,Canned Foods,4.86,kg,0.9134258700095035
3602,Canned Food 18,Canned Foods,4.45,kg,0.7238587519860329
3603,Canned Food 19,Canned Foods,2.89,kg,0.9445479827661384
3604,Canned Food 20,Canned Foods,4.18,kg,0.9621219488068253
3605,Canned Food 21,Canned Foods,3.61,kg,0.7604748670995838
3606,Canned Food 22,Canned Foods,1.39,kg,0.7053704919579662
3607,Canned Food 23,Canned Foods,3.78,kg,0.7046079620593898
3608,Canned Food 24,Canned Foods,4.32,kg,0.7164724709665545
3609,Canned Food 25,Canned Foods,3.1,kg,0.7307696337547883
3610,Canned Food 26,Canned Foods,0.65,kg,0.9888185013698721
3611,Canned Food 27,Canned Foods,3.71,kg,0.7572106141866295
3612,Canned Food 28,Canned Foods,2.16,kg,0.9470700418535029
3613,Canned Food 29,Canned Foods,4.19,kg,0.8910172144198506
3614,Canned Food 30,Canned Foods,1.05,kg,0.9018762196676221
3615,Canned Food 31,Canned Foods,4.13,kg,0.8343031982848471
3616,Canned Food 32,Canned Foods,3.28,kg,0.7089393946721025
3617,Canned Food 33,Canned Foods,0.69,kg,0.9792400352077273
3618,Canned Food 34,Canned Foods,2.05,kg,0.9350894567162495
3619,Canned Food 35,Canned Foods,1.69,kg,0.9172836559985497
3620,Canned Food 36,Canned Foods,1.32,kg,0.8581553349631319
3621,Canned Food 37,Canned Foods,3.63,kg,0.935524030597687
3622,Canned Food 38,Canned Foods,4.84,kg,0.7220838291760302
3623,Canned Food 39,Canned Foods,4.11,kg,0.8611423213253163
3624,Canned Food 40,Canned Foods,3.67,kg,0.9578608202444487
3625,Canned Food 41,Canned Foods,4.48,kg,0.9368663348406442
3626,Canned Food 42,Canned Foods,1.57,kg,0.8326957610977594
3627,Canned Food 43,Canned Foods,2.59,kg,0.962848137893231
3628,Canned Food 44,Canned Foods,1.84,kg,0.7519318104588334
3629,Canned Food 45,Canned Foods,1.27,kg,0.966860113070619
3630,Canned Food 46,Canned Foods,0.51,kg,0.8212883630888628
3631,Canned Food 47,Canned Foods,3.28,kg,0.7519488362651932
3632,Canned Food 48,Canned Foods,4.18,kg,0.7006305672064135
3633,Canned Food 49,Canned Foods,3.47,kg,0.7538644335697254
3634,Canned Food 50,Canned Foods,0.66,kg,0.959633576061749
3635,Canned Food 51,Canned Foods,4.96,kg,0.7919670774328972
3636,Canned Food 52,Canned Foods,1.6,kg,0.8241674491846572
3637,Canned Food 53,Canned Foods,2.19,kg,0.917118241473567
3638,Canned Food 54,Canned Foods,4.44,kg,0.8254419173622404
3639,Canned Food 55,Canned Foods,3.53,kg,0.9591001140428379
3640,Canned Food 56,Canned Foods,2.09,kg,0.7815967496491288
3641,Canned Food 57,Canned Foods,2.09,kg,0.973183087665925
3642,Canned Food 58,Canned Foods,2.83,kg,0.8171246337411476
3643,Canned Food 59,Canned Foods,4.96,kg,0.7867463456491142
3644,Canned Food 60,Canned Foods,3.68,kg,0.7250700361733817
3645,Canned Food 61,Canned Foods,2.93,kg,0.9077973535415624
3646,Canned Food 62,Canned Foods,2.72,kg,0.772233381108318
3647,Canned Food 63,Canned Foods,3.99,kg,0.7325408887736552
3648,Canned Food 64,Canned Foods,3.02,kg,0.8539146070122026
3649,Canned Food 65,Canned Foods,3.43,kg,0.8543256837825902
3650,Canned Food 66,Canned Foods,2.3,kg,0.8718482064476473
3651,Canned Food 67,Canned Foods,2.17,kg,0.9473060075177501
3652,Canned Food 68,Canned Foods,3.11,kg,0.8225510257825781
3653,Canned Food 69,Canned Foods,1.71,kg,0.9745365239463121
3654,Canned Food 70,Canned Foods,2.81,kg,0.9396973426124603
3655,Canned Food 71,Canned Foods,1.45,kg,0.8890071684344978
3656,Canned Food 72,Canned Foods,0.85,kg,0.9162538565569327
3657,Canned Food 73,Canned Foods,2.35,kg,0.9794019519782736
3658,Canned Food 74,Canned Foods,3.7,kg,0.827644870243662
3659,Canned Food 75,Canned Foods,4.19,kg,0.8521958528879819
3660,Canned Food 76,Canned Foods,3.03,kg,0.7413308033502116
3661,Canned Food 77,Canned Foods,4.11,kg,0.858417689567666
3662,Canned Food 78,Canned Foods,3.01,kg,0.8050456937995115
3663,Canned Food 79,Canned Foods,12.9,kg,0.9546430041918476
3664,Canned Food 80,Canned Foods,4.76,kg,0.9042949891359882
3665,Canned Food 81,Canned Foods,1.19,kg,0.7453811697012732
3666,Canned Food 82,Canned Foods,4.59,kg,0.8236440304810876
3667,Canned Food 83,Canned Foods,1.74,kg,0.9451000591074916
3668,Canned Food 84,Canned Foods,1.38,kg,0.9936503927154547
3669,Canned Food 85,Canned Foods,3.48,kg,0.9187104766152506
3670,Canned Food 86,Canned Foods,1.72,kg,0.9772283618201207
3671,Canned Food 87,Canned Foods,0.8,kg,0.7663327060343352
3672,Canned Food 88,Canned Foods,3.34,kg,0.7529029565379131
3673,Canned Food 89,Canned Foods,4.17,kg,0.9228853271141096
3674,Canned Food 90,Canned Foods,1.13,kg,0.8653173924989643
3675,Canned Food 91,Canned Foods,0.84,kg,0.8518720179668405
3676,Canned Food 92,Canned Foods,2.31,kg,0.9640119141939786
3677,Canned Food 93,Canned Foods,2.69,kg,0.9665464145318095
3678,Canned Food 94,Canned Foods,1.84,kg,0.8405302744345965
3679,Canned Food 95,Canned Foods,3.96,kg,0.8082857315342206
3680,Canned Food 96,Canned Foods,3.12,kg,0.7587417274888666
3681,Canned Food 97,Canned Foods,3.4,kg,0.7920498698274582
3682,Canned Food 98,Canned Foods,2.68,kg,0.7463567663336614
3683,Canned Food 99,Canned Foods,1.22,kg,0.7458012438013488
3684,Canned Food 100,Canned Foods,4.28,kg,0.753557192395503
3685,Canned Food 101,Canned Foods,1.06,kg,0.9880527659480364
3686,Canned Food 102,Canned Foods,2.9,kg,0.8591108034403526
3687,Canned Food 103,Canned Foods,1.55,kg,0.8575401075962183
3688,Canned Food 104,Canned Foods,1.1,kg,0.8925711231856542
3689,Canned Food 105,Canned Foods,4.75,kg,0.7094988527439144
3690,Canned Food 106,Canned Foods,3.81,kg,0.8595772506765303
3691,Dried Food 1,Dried Foods,3.62,kg,0.789219789333535
3692,Dried Food 2,Dried Foods,4.4,kg,0.9526990222733632
3693,Dried Food 3,Dried Foods,2.48,kg,0.9402067189785814
3694,Dried Food 4,Dried Foods,1.74,kg,0.789737413374098
3695,Dried Food 5,Dried Foods,4.98,kg,0.9108355523049931
3696,Dried Food 6,Dried Foods,3.16,kg,0.8664314467047434
3697,Dried Food 7,Dried Foods,3.65,kg,0.9137670965800385
3698,Dried Food 8,Dried Foods,0.52,kg,0.96123505954058
3699,Dried Food 9,Dried Foods,2.12,kg,0.9397729379442954
3700,Dried Food 10,Dried Foods,2.54,kg,0.8813018822242538
3701,Dried Food 11,Dried Foods,1.94,kg,0.767612934674762
3702,Dried Food 12,Dried Foods,2.17,kg,0.9335237834595987
3703,Dried Food 13,Dried Foods,3.84,kg,0.944705223195329
3704,Dried Food 14,Dried Foods,2.93,kg,0.8124216988268723
3705,Dried Food 15,Dried Foods,0.61,kg,0.9078521062331336
3706,Dried Food 16,Dried Foods,2.75,kg,0.907377376201361
3707,Dried Food 17,Dried Foods,3.86,kg,0.7172784125119456
3708,Dried Food 18,Dried Foods,15.14,kg,0.7101737215316324
3709,Dried Food 19,Dried Foods,0.98,kg,0.9766411086416837
3710,Dried Food 20,Dried Foods,0.8,kg,0.8844501138244103
3711,Dried Food 21,Dried Foods,3.36,kg,0.8803197882123407
3712,Dried Food 22,Dried Foods,2.83,kg,0.8047621695619145
3713,Dried Food 23,Dried Foods,4.14,kg,0.7137125335430742
3714,Dried Food 24,Dried Foods,2.48,kg,0.9503094349512088
3715,Dried Food 25,Dried Foods,1.9,kg,0.9405153624462947
3716,Dried Food 26,Dried Foods,2.82,kg,0.8372075446786869
3717,Dried Food 27,Dried Foods,4.99,kg,0.7047034927936455
3718,Dried Food 28,Dried Foods,1.16,kg,0.7750705928434577
3719,Dried Food 29,Dried Foods,1.25,kg,0.82354300279556
3720,Dried Food 30,Dried Foods,4.2,kg,0.8233875109367962
3721,Dried Food 31,Dried Foods,2.91,kg,0.8708342987999935
3722,Dried Food 32,Dried Foods,4.1,kg,0.9864701439367233
3723,Dried Food 33,Dried Foods,4.56,kg,0.7101646257508561
3724,Dried Food 34,Dried Foods,1.6,kg,0.933104400752675
3725,Dried Food 35,Dried Foods,2.04,kg,0.8069612007975958
3726,Dried Food 36,Dried Foods,24.6,kg,0.8782901614945805
3727,Dried Food 37,Dried Foods,4.6,kg,0.8516677310261849
3728,Dried Food 38,Dried Foods,1.53,kg,0.735770416566678
3729,Dried Food 39,Dried Foods,3.98,kg,0.7364501124814629
3730,Dried Food 40,Dried Foods,3.41,kg,0.7469390226937417
3731,Dried Food 41,Dried Foods,3.91,kg,0.9052671191596406
3732,Dried Food 42,Dried Foods,2.52,kg,0.8174571237206095
3733,Dried Food 43,Dried Foods,1.28,kg,0.8846459620190961
3734,Dried Food 44,Dried Foods,1.49,kg,0.8395419754920818
3735,Dried Food 45,Dried Foods,2.15,kg,0.7780886639370548
3736,Dried Food 46,Dried Foods,0.78,kg,0.9332685133459854
3737,Dried Food 47,Dried Foods,0.7,kg,0.9005073879312689
3738,Dried Food 48,Dried Foods,1.67,kg,0.7524762508130757
3739,Dried Food 49,Dried Foods,3.08,kg,0.9234355235592866
3740,Dried Food 50,Dried Foods,2.19,kg,0.9274580681104473
3741,Dried Food 51,Dried Foods,2.35,kg,0.7578634432671829
3742,Dried Food 52,Dried Foods,4.69,kg,0.9947272700905149
3743,Dried Food 53,Dried Foods,0.78,kg,0.7285321895200457
3744,Dried Food 54,Dried Foods,1.58,kg,0.8056344157759618
3745,Dried Food 55,Dried Foods,0.61,kg,0.9122457984661874
3746,Dried Food 56,Dried Foods,0.99,kg,0.7130331526729926
3747,Dried Food 57,Dried Foods,4.73,kg,0.8865953163929466
3748,Dried Food 58,Dried Foods,4.1,kg,0.9376383105040145
3749,Dried Food 59,Dried Foods,0.61,kg,0.8986909372467483
3750,Dried Food 60,Dried Foods,0.62,kg,0.9749650680653921
3751,Dried Food 61,Dried Foods,2.12,kg,0.9364392220816895
3752,Dried Food 62,Dried Foods,6.86,kg,0.9033106340970585
3753,Dried Food 63,Dried Foods,2.97,kg,0.8044001948511287
3754,Dried Food 64,Dried Foods,1.62,kg,0.7230811216789862
3755,Dried Food 65,Dried Foods,0.98,kg,0.887054605148782
3756,Dried Food 66,Dried Foods,1.07,kg,0.8766123580194921
3757,Dried Food 67,Dried Foods,3.85,kg,0.8235918004195987
3758,Dried Food 68,Dried Foods,1.18,kg,0.8619310130357287
3759,Dried Food 69,Dried Foods,0.87,kg,0.9901812949219594
3760,Dried Food 70,Dried Foods,1.56,kg,0.866211456347133
3761,Dried Food 71,Dried Foods,1.29,kg,0.7289697641901598
3762,Dried Food 72,Dried Foods,3.14,kg,0.8765194621502251
3763,Dried Food 73,Dried Foods,2.56,kg,0.9792437389793123
3764,Dried Food 74,Dried Foods,4.28,kg,0.7944554682788382
3765,Dried Food 75,Dried Foods,2.52,kg,0.9916704208889827
3766,Dried Food 76,Dried Foods,3.63,kg,0.8257311524697856
3767,Dried Food 77,Dried Foods,4.13,kg,0.8077716283339904
3768,Dried Food 78,Dried Foods,2.44,kg,0.9583451836505472
3769,Dried Food 79,Dried Foods,7.41,kg,0.743893334381811
3770,Dried Food 80,Dried Foods,1.91,kg,0.8654121575919582
3771,Dried Food 81,Dried Foods,3.09,kg,0.712354878018155
3772,Dried Food 82,Dried Foods,3.34,kg,0.9143785157298363
3773,Dried Food 83,Dried Foods,1.62,kg,0.9203642470164897
3774,Dried Food 84,Dried Foods,3.62,kg,0.9690151983622072
3775,Dried Food 85,Dried Foods,4.78,kg,0.8451080472098567
3776,Dried Food 86,Dried Foods,0.82,kg,0.9040512526110202
3777,Dried Food 87,Dried Foods,4.84,kg,0.811654454684081
3778,Dried Food 88,Dried Foods,1.7,kg,0.7982059308056326
3779,Dried Food 89,Dried Foods,2.19,kg,0.8220143305189247
3780,Dried Food 90,Dried Foods,4.43,kg,0.939514082027937
3781,Dried Food 91,Dried Foods,1.45,kg,0.8938502527740253
